Date,Time,Location,Operator,Flight #,Route,Type,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID
10/14/52,,"San Fransisco do Paula, Brazil",REAL,,Sao Paulo - Porto Alegre,Douglas DC-3,PP-AXJ,6177,28,14,0,After being cleared to land the aircraft struck high ground and burst int flames. Navigational error in not knowing where the aircraft was located. Poor weather.,Minor_Damage_And_Injuries,38.4018265,13,7,52.3245214,0.25444717,79.15,3,21369.8131,0,0.10589132,32
10/16/52,,"Off Kangnung, South Korea",Military - U.S. Air Force,,,Curtiss-Wright C-46D-CU,44-77538,32934,25,25,0,The aircraft crashed into the Sea of Japan while en route. No signs of the wreckage were ever found and only two bodies were recovered when they washed ashore.,Significant_Damage_And_Serious_Injuries,20.0456621,19,15,70.9206928,0.29375478,78.12,3,36662.2803,3,0.18289922,7507
10/29/52,8:30,"Near Flagstaff, Arizona",Military - U.S. Air Force,,,Boeing KC-97G Stratofreighter,52-2711,16733,16,16,0,Struck Gray Mountain in poor visibility while en route.,Minor_Damage_And_Injuries,50.2283105,10,1,39.881495,0.53861594,77.25,5,10393.0548,2,0.00868878,9872
11/6/52,,"Lake Chad, Chad",Union Aeromaritime de Transport,,Fort Lamy - Beirut,Douglas C-54B-1-DC,F-BFVO,10498,6,5,0,,Minor_Damage_And_Injuries,21.7351598,21,4,73.01732,0.34027479,79.89,7,42912.5244,1,0.00389185,2282
11/7/52,3:00,"Near Summit, Alaska",Military - U.S. Air Force,,Elmendorf AFB - Big Delta,Fairchild C-119C,51-2560A,10518,19,19,0,"A course deviation led to the aircraft crashing into Mt. McKinley at an elevation of 12,000 ft.",Highly_Fatal_And_Damaging,19.5890411,16,0,69.1431176,0.28257555,77.29,4,31224.5282,2,0.05666643,6638
11/14/52,14:45,"Near Seoul, South Korea",Military - U.S. Air Force,,,Fairchild C-119C,51-2551A,,44,44,0,"Struck a mountain at an elevation of 2,000 ft. as it prepared to land at U.S. military base K-16. The mountains were obscured by low clouds.",Highly_Fatal_And_Damaging,31.0958904,12,5,87.5569736,0.18124126,82.2,3,25712.6892,2,0.1286323,545
11/15/52,,"Near Anchorage, Alaska",Military - U.S. Air Force,,Elemndorf AFB - Kodiak NAS,Fairchild C-119C,51-2570,10528,20,20,0,Disappeared while en route. No trace of the aircraft was ever found.,Significant_Damage_And_Serious_Injuries,34.520548,15,2,87.4658159,0.37200938,79.07,3,20487.8675,1,0.10271429,7527
11/17/52,,"Shepard, Montana",Military - U.S. Air Force,,"Great Falls - Denver, Colorado",Fairchild C-119C-23-FA Flying Boxcar,,,16,9,0,"While en route, a propeller failed and punctured the fuselage after which vibrations caused the No. 1 engine to fall off. The pilot attempted to make an emergency landing. The plane crashed and came to rest in a muddy field.",Significant_Damage_And_Serious_Injuries,87.4885845,6,16,32.7256153,0.56349874,86.52,7,43696.8024,4,0.00386405,5215
11/22/52,20:15,"Mount Gannett, Alaska",Military - U.S. Air Force,,,Douglas C-124A Globemaster,51-107A,464096,52,52,0,"Bound for Elmendorf Air Force Base, the aircraft struck the south slope of Mount Gannett. The plane drifted off course due to high winds.",Significant_Damage_And_Serious_Injuries,18.9497717,19,15,71.1030082,0.35542084,81.3,3,41232.8373,3,0.20335084,12321
11/28/52,0:50,"Near Tacoma, Washington",Military - U.S. Air Force,,,Douglas C-54G (DC-4),,,38,37,0,Crashed in poor visibility and fog after diverting to Great Falls. The No. 3 engine failed and the plane crashed into trees approximately 1 mile southwest of the airport. An 8-year old boy was the only survivor.,Significant_Damage_And_Fatalities,68.7214612,11,15,93.4822243,0.27788749,86.47,6,34581.6804,2,0.00860816,2070
12/6/52,,"Near Sofia, Bugaria",TABSO,,Sofia - Varna,Lisunov Li-2,,,18,18,0,Crashed en route.,Significant_Damage_And_Serious_Injuries,56.7579909,8,4,100,0.21441832,78.6,6,32088.9793,1,0.00817661,4999
12/6/52,4:40,"Off Bermuda-Kindley Field, Bermuda",Cubana de Aviacion,,Madrid - Azores - Bermuda - Havana,Douglas DC-4,CU-T397,10319,41,37,0,Crashed dived into the sea approximately 5 miles from the airport shortly after taking off. Cause unknown. The plane was called 'The Star of the East.',Significant_Damage_And_Serious_Injuries,27.1689498,17,6,69.2342753,0.24687414,76.04,5,25598.8045,0,0.01671128,262
12/20/52,6:30,"Moses Lake, Washington",Military - U.S. Air Force,,,Douglas C-124A Globemaster,50-100,43238,115,87,0,Within two minutes after takeoff the aircraft began to lose altitude. It crashed and burned into a snow laden field at the end of the airstrip. Failure of the pilot to remove the rudder and elevator locking pin prior to taking off.,Significant_Damage_And_Serious_Injuries,56.1643836,8,4,85.6882407,0.15167039,81.38,3,39207.1676,3,0.19399576,10850
12/21/52,,"Off Miami, Florida",Rutas Aéreas Nacionales SA,,,Curtiss C-46D,YV-C-ARC,33486,3,3,0,Disappeared over the Atlantic. Never found.,Significant_Damage_And_Serious_Injuries,38.5844749,13,6,69.5533273,0.31214641,76.12,3,22217.6764,1,0.10975072,7306
12/25/52,,"Off Caracas, Venezuela",Avensa,,,Douglas DC-3,YV-C-AVX,7391,5,3,0,Lost altitude and ditched near shore after taking off.,Highly_Fatal_And_Damaging,19.1780822,16,20,76.5268915,0.29880346,88.57,3,20524.2617,2,0.10200562,1546
12/25/52,,"Tehran, Iran",Iran Air,,Abadan - Tehran,Douglas DC-3,EP-ACJ,9692,29,27,0,Crashed while landing.,Significant_Damage_And_Fatalities,48.630137,17,13,37.9671832,0.57143238,76.04,4,38684.4373,1,0.07055958,5179
12/30/52,,"Chinmen Island, Taiwan",Philippine Air Lines,,,Douglas DC-3,PI-C38,,10,2,0,"After takeoff from Laoag an armed man forced his way into the cockpit. He pulled .45-caliber pistol and demanded that the plane be brought to Amoy, in mainland China. The captain took over control from the co-pilot and put the plane into a steep dive. The hijacker did not lose his balance and instead shot and killed the captain. The co-pilot took over control and meanwhile the steward had come up to the cockpit to find out what was going on. As he knocked, the hijacker shot him twice through the cockpit door, killing him. The co-pilot changed course to China and continued at 6000 feet over the China Sea until two Chinese Nationalists T-6 Harvard planes showed up. Both planes chased the DC-3 and sprayed machine gun fire. The pilot managed to escape until he met with other Nationalist planes, who forced the flight to land at Quemoy. At Quemoy the hijacker was arrested.",Significant_Damage_And_Serious_Injuries,47.9908676,11,1,84.047402,0.27031446,81.53,1,22036.1723,3,0.81308856,12137
1/5/53,20:53,"Belfast, Northern Ireland",British European Airways,,Northolt - Belfast,Vickers Viking 610-1B,G-AJDL,262,35,27,0,Crashed into approach lights while attempting to land.  Error of judgement on the part of the pilot.,Significant_Damage_And_Fatalities,80.9589041,8,14,58.9334549,0.5112088,78.33,1,33179.916,3,1.22329526,2482
2/13/70,,"Pin-la-Garenne, France",Avia-Taxi,,,Cessna 402,F-BPJA,402-0100,10,10,0,,Significant_Damage_And_Serious_Injuries,23.652968,18,0,78.0765725,0.36768193,77.36,1,32854.559,3,1.2142921,1785
1/7/53,4:12,"Fish Haven, Idaho",Associated Air Transport,1-6-6A,Boeing Field - Cheyenne,Curtiss C-46,N1648M,22395,40,40,0,"The plane crashed into mountains while en route. Upon entering an area of turbulence, the plane was unable to climb and crashed into trees. Found 5 months later. The inadvertent descent into an area of turbulence and icing which resulted in the pilot's inability to regain a safe altitude.",Minor_Damage_And_Injuries,45.4794521,11,35,55.6061987,0.72758096,76.14,6,35760.9736,3,0.00832358,6258
1/15/53,4:48,"25 nm off Agrigento, Italy",Military -Royal Air Force,-,,Vickers Valetta Mk1 / Avero Lancaster,VX562 / TX270,,26,26,0,,Highly_Fatal_And_Damaging,1.14155251,20,9,70.4193254,0.19891165,78.7,6,38858.4503,0,0.01005237,11665
1/26/53,,"Sinnai, Sardinia, Italy",Linee Aeree Italiane,,Cagliari - Rome,Douglas DC-3,I-LAIL,4308,19,19,0,Crashed after a wing failed due to overstressing.,Highly_Fatal_And_Damaging,19.1780822,16,6,74.6125798,0.20432095,77.1,1,24200.3724,2,0.8944097,7464
2/2/53,5:30,"Off Newfoundland, Canada",Lancashire Aircraft Corporation (Skyways),,"Lajes, Azores - Gander",Avro 685 York 1,G-AHFA,1304,39,39,0,"Last know coordinates 46' 15' N, 46'31'W, over the North Atlantic. A distress message was received. No trace of the aircraft or its occupants were ever found.",Significant_Damage_And_Serious_Injuries,36.8949772,14,5,57.8851413,0.35037216,84.82,1,49722.5743,2,1.81855822,70
2/3/53,,"Muong Sai, Laos",Air Outremer,,,Douglas DC-3,F-OAFR,15283/26728,18,18,0,Destroyed by shelling.,Significant_Damage_And_Serious_Injuries,32.6484018,15,13,73.1084777,0.31791634,76.56,6,38661.077,2,0.01020925,4775
2/7/53,,"Eysines, France",Autrex,,,Douglas DC-4,F-BFGR,10290,20,5,0,Crashed into a grove of small trees and burst into flames while trying to land in heavy fog.,Highly_Fatal_And_Damaging,28.7214612,13,0,71.8778487,0.4098745,82.43,4,33053.9163,1,0.05995453,3077
2/9/53,19:00,"Cairo, Egypt",Military - Egyptian Air Force,,,Curtiss-Wright C-46,1001,,35,30,0,Crashed into a hill during a sandstorm.,Highly_Fatal_And_Damaging,25.1141553,14,8,65.8614403,0.39184349,78.63,7,46847.4584,3,0.00389185,7107
2/14/53,17:10,"Off Mobile, Alabama",National Airlines,470,Miami - Orlando - New Orleans,Douglas DC-6,N90893,43057/73,46,46,0,"The aircraft crashed into the Gulf of Mexico off Mobile, Alabama. The aircraft broke up in the turbulence of a 'frontal wave' storm after failure of  the left wing. The loss of control followed by the in-flight failure and separation of portions of the airframe structure while the aircraft was traversing an intense frontal-wave type storm of extremely severe turbulence, the severity and location of which the pilot had not been fully informed.",Minor_Damage_And_Injuries,76.1187215,6,23,64.4940748,0.37128814,78.37,2,20083.3254,2,0.26662344,3742
3/3/53,3:35,"Karachi, Pakistan",Canadian PacifiAir Lines,,Karachi - Rangoon,de Havilland DH106 Comet 1A,CF-CUN,6014,11,11,0,"The aircraft overran the runway during takeoff. Excessive nose-up attitude of the aircraft during the takeoff run producing a partly stalled condition and excessive drag. The pilot who had only limited experience in the Comet aircraft, elected to takeoff at night at the maximum permissable takeoff for the prevailing conditions. The circumstances required strict adherence to the prescribed takeoff technique, which was not complied with.  First fatal crash of a commercial jet aircraft. The aircraft was named Empress of Hawaii.",Minor_Damage_And_Injuries,57.716895,11,7,77.0738377,0.24290732,81.12,2,42650.2691,2,0.57777898,9708
3/4/53,,"Windsor Locks, Connecticut",Slick Airways,162,"New York, NY - Winsor Locks, CT",Curtiss C-46F,N4717N,22400,2,2,0,"After missing his first approach to the airport, the pilot displayed poor judgement in attempting a circle under the overcast in rain and at night, rather than execute a standard instrument approach.",Significant_Damage_And_Fatalities,100,6,17,72.9717411,0.36335449,84.03,6,36458.5802,2,0.008634,9162
3/14/53,,"Kalasahar, India",Orient Airways,,Delhi - Dacca,Convair CV-240-7,AP-AEG,82,16,16,0,Crashed into a mountain while en route in severe weather. The pilot descended in poor visibility in order to find his position.,Highly_Fatal_And_Damaging,63.652968,10,0,40.3372835,0.58441471,76.92,2,33751.1122,4,0.45677163,919
3/17/53,,"Off Da Nang, Vietnam",Aigle Azur,,Hue - Da Nang,Douglas DC-3,F-BEFG,19105,8,8,0,Crashed into the sea in poor weather conditions.,Minor_Damage_And_Injuries,28.2191781,20,22,72.6526892,0.35542084,80.52,4,38630.4757,2,0.0705271,10174
3/18/53,4:10,"Random Island, Newfoundland",Military - U.S. Air Force,,Azores - Rapid City AFB,Convair RB-36H,51-13721A,,23,23,0,"The aircraft, flying low over the AtlantiOcean, was to have flown higher when it reached the coast. Tail-winds caused the aircraft to arrive earlier and the plane hit a hill in low cloud cover.",Highly_Fatal_And_Damaging,24.3835616,14,4,80.4466727,0.3759762,80.64,1,35522.8141,2,1.30897084,8693
3/20/53,18:38,"Alvarado, California",Transocean Air Lines,942,Roswell - Oakland - Guam,Douglas DC-4  (C-54-10-DO),N88942,36076,35,35,0,"The aircraft crashed into a flat barley field and burned. The aircraft first struck the ground with its right wing tip in a near vertical position, cartwheeled and disintegrated. All 30 passengers were maintenance personnel from the 509th Bomb Wing, noted for dropping the atomibombs on Japan. Accumulation of ice on the surfaces of the aircraft in sufficient magnitude to have caused loss of control. Official cause of loss of control unknown.",Significant_Damage_And_Fatalities,68.4931507,11,0,60.7110301,0.36840317,84.38,7,831.695553,3,0.00129857,829
3/27/53,,"Itapebi, Brazil",Transportes Aéreos Salvador,,,de Havilland DH-114 Heron 1B,PP-SLG,14004,14,14,0,The pilot aborted the takeoff after loosing the No. 2 engine and was unable to stop on the remaining runway. Error of judgment on the part of the pilot in not continuing the takeoff with three engines still operating,Minor_Damage_And_Injuries,38.4474886,17,6,73.7465816,0.35253588,76.96,2,29821.7824,2,0.40308632,7059
3/29/53,,"Mtara, Tanganyika",Central African Airways,,Nairobi - Dar-es-Salaam,Vickers 616 Viking 1B,VP-YEY,168,13,13,0,"Crashed after a wing failed due to metal fatigue cracks after the aircraft encountered strong winds. A wrong type of grease used when fitting press fit bolts to the booms caused corrosion, thus weakening the lower starboard boom at the outboard bolt hole.",Significant_Damage_And_Serious_Injuries,40.0913242,13,0,66.9097539,0.42033249,88.71,6,38521.3039,2,0.01008095,6068
4/10/53,,"Off Kingston, Jamaica",Caribbean International Airways,,,Lockheed 18-56 LodeStar,VP-JBC,2568,13,13,0,"Lost an engine on takeoff, climbed to 100-200 ft. entering a slight banking turn and crashed into the sea. Failure of the left engine which was due to the cracking of the accessory drive gear. Failure of the pilot to take precautionary steps on hearing the back firing, which was a warning of possible engine failure.",Significant_Damage_And_Fatalities,38.7671233,10,2,49.680948,0.36840317,78.28,7,26005.323,3,0.00243361,10734
4/10/53,,"Miandivazo, Madagascar",Air France,,,Junkers JU-5/-3m,F-BALE,90,4,4,0,The cargo plane crashed on take off.,Minor_Damage_And_Injuries,56.0273973,12,3,57.4749316,0.41672629,76.09,5,28287.9926,3,0.01794582,1788
4/14/53,,"Near Guwahati, India",Airways,,,Douglas C-47A,VT-AUJ,19149,3,3,0,The cargo plane crashed in the Khasi hills. The port wing failed in the air due to an upload as a result of being subjected to loads greater than those for which it was designed.,Minor_Damage_And_Injuries,46.8949772,11,1,51.3673655,0.48055608,79.89,2,40177.3018,3,0.54297158,8462
4/14/53,2:22,"Selleck, Washington",Miami Airlines,,Spokane - Ellenburgh,Douglas DC-3 (C-47-DL),N65743,20432,25,7,0,"The aircraft crashed into Cedar Mountain following double engine failure. The progressive failure of both engines, due to the lack of compliance with proper maintenance standards. Spark plugs in both engines had been operated beyond their normal maintenance inspection period and exhibited evidence of a condition conducive to detonation and preignition. There was evidence that detonation and preignition took place in both engines and that  they ultimately failed as a result of master rod bearing failures.",Significant_Damage_And_Serious_Injuries,50.5022831,10,3,78.7146764,0.23208871,80.98,3,26266.368,1,0.13134051,10201
4/16/53,,"NW of Hanoi, Vietnam",Aigle Azur,,Hanoi - Na San,Douglas DC-3,F-BESS,19498,30,30,0,Crashed after takeoff due to wing failure.,Significant_Damage_And_Fatalities,46.8493151,18,0,57.7484047,0.44810025,82,7,41187.068,2,0.00394519,2171
4/20/53,23:08,"San Francisco Bay, California",Western Airlines,636,Los Angeles - San Francisco - Oakland,Douglas DC-6B,N91303,43823,10,8,0,The aircraft descended below minimum altitude and crashed into the sea. The pilot's action in continuing a descent below the 500 ft. prescribed minimum altitude until the aircraft struck the water. A probable contributing factor to the aircraft striking the water was the sensory illusion experienced by the pilots.,Significant_Damage_And_Serious_Injuries,57.4885845,8,3,67.7301732,0.25588965,79.52,6,29471.7022,3,0.00751331,1878
5/2/53,16:35,"Near Jalalogori, West Bengal, India",British Overseas Airways,783/057,Calcutta - Delhi,de Havilland DH106 Comet 1,G-ALYV,6008,43,43,0,The aircraft crashed 6 minutes after taking off from Dum Dum Airport. The accident occurred during a violent thunderstorm. Wreckage indicated that the aircraft broke up in the air. Failure of both elevator spars caused by a heavy down-load that may have been associated with a pull-up maneuver. Severe gusts encountered in the thundersquall and overcontrolling or loss of control by the pilots when flying through the thunderstorm. The aircraft was nicknamed 'York Victor.',Highly_Fatal_And_Damaging,68.1278539,8,11,49.4074749,0.45675514,83.17,2,33490.6229,1,0.45677163,8560
